X1,GEO.id2,STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,GEO.display.label,Median_house_value,Total_units,Vacant_units,Median_rooms,Mean_household_size_owners,Mean_household_size_renters,Built_2005_or_later,Built_2000_to_2004,Built_1990s,Built_1980s,Built_1970s,Built_1960s,Built_1950s,Built_1940s,Built_1939_or_earlier,Bedrooms_0,Bedrooms_1,Bedrooms_2,Bedrooms_3,Bedrooms_4,Bedrooms_5_or_more,Owners,Renters,Median_household_income,Mean_household_income
3941,6059032031,6,59,32031,3654,33.644394,-117.648851,"Census Tract 320.31, Orange County, California",586700,1166,54,7.1,2.81,4.37,0,1.3,0,11.7,85.2,0.9,0.9,0,0,0,0,4.5,32.7,57.7,5.1,89.7,10.3,113889,126009
6466,6075047901,6,75,47901,6400,37.774378,-122.504684,"Census Tract 479.01, San Francisco County, California",802300,2784,197,4.7,2.68,2.28,1.2,1.6,2.4,9,3.8,9.7,13.8,11.9,46.6,6.1,14.5,42.5,30.3,2.4,4.2,54.1,45.9,75585,101517
599,6013359204,6,13,359204,4702,38.000895,-122.267919,"Census Tract 3592.04, Contra Costa County, California",479800,1538,81,6.3,3.25,2.39,8.8,4.6,7.3,50.5,20.4,1.6,1.4,5.5,0,0.5,5.2,4.4,40.2,34.8,14.9,86.5,13.5,105815,116024
9196,42041011802,42,41,11802,5918,40.22361,-77.031797,"Census Tract 118.02, Cumberland County, Pennsylvania",208300,2451,91,6.7,2.49,2.39,12.6,14.9,26.7,15.4,6.5,3.3,7,3.4,10.2,0,0.5,30.2,41.5,24,3.8,90.7,9.3,81850,90335
8185,42003310200,42,3,310200,3227,40.370908,-79.913526,"Census Tract 3102, Allegheny County, Pennsylvania",76500,1563,128,5.9,2.25,2.68,0,0.5,0,1.9,2.9,7.9,33.9,18.9,34,0,3.6,37.7,48.9,9.9,0,84.8,15.2,44943,54819
2000,6037262301,6,37,262301,2744,34.102535,-118.490511,"Census Tract 2623.01, Los Angeles County, California",,971,21,6.9,2.52,1.59,0,2,13,18.6,13.3,25.3,18.2,8.3,1.2,2.2,2.6,24.7,25.1,30.3,15.1,94.1,5.9,200833,271407
62,6001406000,6,1,406000,3450,37.792134,-122.252325,"Census Tract 4060, Alameda County, California",402100,1589,175,3.2,3.93,2.2,0,2.8,4.5,13.5,13.7,6.2,16.3,11.6,31.5,14.5,42,19.9,18.8,2.6,2.2,7.9,92.1,24922,45824
5341,6071001101,6,71,1101,4092,34.06612,-117.662279,"Census Tract 11.01, San Bernardino County, California",343700,1307,212,4.4,4.49,3.95,0,0,2.8,16.8,10.3,25.9,28.4,8.3,7.5,5.5,25.4,41.8,19.2,2.4,5.7,33,67,47978,54655
2157,6037297602,6,37,297602,3503,33.716228,-118.290248,"Census Tract 2976.02, Los Angeles County, California",478600,1787,127,4.4,2.76,2.35,2.4,0.4,6.6,9.1,18,18.4,15.1,1.7,28.4,0,22.9,46.8,24.3,4.7,1.2,36.8,63.2,76607,88706
209,6001435104,6,1,435104,5216,37.632281,-122.048879,"Census Tract 4351.04, Alameda County, California",434700,2102,269,4,2.99,2.76,0.8,5.8,18.9,23.3,21.6,19.5,5.9,1,3.4,0.6,26,49.4,15.7,3.5,4.9,28.8,71.2,55975,67402
10595,42101013401,42,101,13401,2288,39.966185,-75.175846,"Census Tract 134.01, Philadelphia County, Pennsylvania",339700,1574,95,3.9,1.62,1.27,1,1.6,0,0,7.4,37.5,8.2,10.5,33.7,16.5,33.9,21.5,19.7,5.1,3.3,66.8,33.2,62371,90742
8774,42017103400,42,17,103400,5035,40.524647,-75.308874,"Census Tract 1034, Bucks County, Pennsylvania",299600,2127,191,6.9,2.59,2.68,4.5,3.3,10.3,11.1,14.2,15.7,5.6,4.4,30.9,0,3,22.1,38.9,24.7,11.2,91.2,8.8,67714,91128
5616,6071010420,6,71,10420,4103,34.162309,-116.305046,"Census Tract 104.20, San Bernardino County, California",134200,2402,581,4.3,2.13,2.54,3.6,5.8,6.7,22.9,20.9,8.8,25.8,5.5,0,0.8,27.4,40.2,29,2.5,0,66.1,33.9,32293,45635
4364,6059099701,6,59,99701,6171,33.748235,-117.980745,"Census Tract 997.01, Orange County, California",482100,1765,65,5,3.4,3.44,2.5,0,14.1,8.2,16.7,19.2,26.5,5.8,7.1,1.2,13.7,27.3,36.5,17,4.3,51.4,48.6,50606,59839
3104,6037577400,6,37,577400,3253,33.762708,-118.134542,"Census Tract 5774, Los Angeles County, California",895800,1837,210,4.2,2.04,1.55,0,0.7,0.5,2.8,12.8,9.1,11.2,15.7,47.1,5.9,36,33.9,15.5,5.9,2.8,35.6,64.4,72755,97964
3876,6059011602,6,59,11602,5237,33.86141,-117.911875,"Census Tract 116.02, Orange County, California",264200,1705,68,4.4,2.65,4.13,0.6,4.9,7.8,4.6,20.4,22.1,25.2,3.9,10.6,0.8,19.3,39.3,34,4.7,1.9,57.7,42.3,48523,55501
8711,42017100210,42,17,100210,7408,40.114887,-74.91331,"Census Tract 1002.10, Bucks County, Pennsylvania",243500,2955,265,6.5,2.92,4.62,2.8,6.7,9.9,20.9,42.2,4.7,7.8,3.4,1.5,0,0.5,21.1,52.8,22.9,2.7,97.7,2.3,71786,85731
4726,6065043216,6,65,43216,6495,33.515527,-117.144653,"Census Tract 432.16, Riverside County, California",302200,2695,75,4.5,3.31,3.17,0,8.8,35,48.8,6.1,0,1.4,0,0,3,11.5,40.6,20.2,21.4,3.3,38.4,61.6,58037,71811
469,6013309000,6,13,309000,2771,38.033162,-121.884591,"Census Tract 3090, Contra Costa County, California",300500,1089,229,5.7,2.68,2.25,3.9,16.1,33.1,16,14.6,2.7,11.8,1.7,0,2.3,13.8,4.1,58.3,21.5,0,71.7,28.3,57500,73066
5843,6073008365,6,73,8365,2979,32.94259,-117.144026,"Census Tract 83.65, San Diego County, California",706100,908,0,7.5,3.22,3.75,7.6,1,72.8,16.5,0,0,2.1,0,0,0,0,0.9,14.2,67.2,17.7,93.3,6.7,145556,143428
1365,6037124104,6,37,124104,2439,34.184848,-118.384308,"Census Tract 1241.04, Los Angeles County, California",458600,1062,20,3.4,3.36,2.77,0,0,2,14,37.7,25,10.9,6.4,4,9.6,44.1,39,3.2,2.2,2,12.4,87.6,43828,47463
1731,6037208902,6,37,208902,2339,34.056728,-118.272481,"Census Tract 2089.02, Los Angeles County, California",,616,58,1.4,,3.95,5,3.1,4.5,16.4,9.4,13.5,5.8,12.3,29.9,56.8,32.5,7,3.7,0,0,0,100,33889,40645
3446,6037920038,6,37,920038,4430,34.421591,-118.449461,"Census Tract 9200.38, Los Angeles County, California",198600,1701,148,3.9,2.32,2.29,1.8,5.7,6.7,62.7,12.8,4.8,4.8,0.8,0,0,23.8,55.6,19.5,0.5,0.6,43.8,56.2,48505,54474
2481,6037432700,6,37,432700,5262,34.076901,-118.02891,"Census Tract 4327, Los Angeles County, California",376300,1300,125,4.7,4.07,4.36,5.8,1.9,7,1.8,7.5,23.5,20.9,18.8,12.7,0.4,11.8,39.5,40.9,6.5,0.8,50.4,49.6,47031,57521
5206,6067009006,6,67,9006,4940,38.573442,-121.314655,"Census Tract 90.06, Sacramento County, California",68700,1983,185,4.8,2.41,2.73,7.7,5.9,15.9,16,39.7,6.2,7.5,0.5,0.7,0,11.3,47.3,26.4,13.7,1.3,52.5,47.5,37689,49048
10173,42091200606,42,91,200606,3264,40.248891,-75.232982,"Census Tract 2006.06, Montgomery County, Pennsylvania",296500,1211,0,6.9,2.57,1.8,0,0,12.6,59.5,22.9,4.1,0,0,0.9,0,2.5,32.4,30.2,33.2,1.7,93.3,6.7,65938,97082
2404,6037408137,6,37,408137,4152,34.008612,-117.883634,"Census Tract 4081.37, Los Angeles County, California",366200,1392,85,4.9,3.49,3.21,0,0.7,3.5,40.6,30.9,16.7,6,0.9,0.8,1,8.5,35.8,48.2,6.5,0,49,51,57887,65540
6679,6081600300,6,81,600300,4027,37.705124,-122.430439,"Census Tract 6003, San Mateo County, California",615500,1349,0,5.6,3.2,3.08,0,11.1,19.3,19.9,3,37.9,8,0.8,0,4.7,4,15.7,46,28,1.6,84.7,15.3,91250,111649
4771,6065043316,6,65,43316,3713,33.720887,-116.997798,"Census Tract 433.16, Riverside County, California",170500,1905,305,6,1.84,2.98,13,10.7,16.2,22.6,33.7,2.2,0.8,0.8,0,0,0,42.5,36.6,13.3,7.7,80.4,19.6,38945,46479
7498,6095253201,6,95,253201,4713,38.367897,-122.008413,"Census Tract 2532.01, Solano County, California",371300,1823,52,6.7,2.44,2.93,0.5,1.3,1.3,8.8,67.9,10.7,7.6,0.9,1.1,1,0,4,43.7,43.2,8.1,86.4,13.6,83552,96250
1282,6037115401,6,37,115401,5776,34.224323,-118.514495,"Census Tract 1154.01, Los Angeles County, California",534800,2063,65,4.1,3.12,2.54,0,4.9,5,15.6,42,6.4,22.1,2.2,1.7,5.1,30.9,29.9,18.5,13.8,1.7,37.6,62.4,47358,66244
7466,6095252502,6,95,252502,2275,38.246969,-122.043899,"Census Tract 2525.02, Solano County, California",172500,632,50,3.9,2.52,2.19,0.9,3.5,3.2,10.9,14.6,19.3,2.8,11.6,33.2,6,38.9,28.8,23.3,2.1,0.9,19.9,80.1,37623,43052
9085,42029311401,42,29,311401,6937,39.996505,-75.782084,"Census Tract 3114.01, Chester County, Pennsylvania",230200,2822,145,6.2,2.31,2.35,9.3,13.9,11.2,7.1,23.5,6.9,15.9,9,3.2,0,5,18.3,56.1,17.3,3.3,70.4,29.6,77005,83647
5341,6071001101,6,71,1101,4092,34.06612,-117.662279,"Census Tract 11.01, San Bernardino County, California",343700,1307,212,4.4,4.49,3.95,0,0,2.8,16.8,10.3,25.9,28.4,8.3,7.5,5.5,25.4,41.8,19.2,2.4,5.7,33,67,47978,54655
1366,6037124105,6,37,124105,2658,34.180945,-118.383595,"Census Tract 1241.05, Los Angeles County, California",385600,930,36,3.6,3.44,2.95,0,1.3,19.1,6.8,31.3,12.8,9.1,16.2,3.3,8.2,30.1,44.3,14.5,0,2.9,18.2,81.8,36639,49404
8390,42003514000,42,3,514000,2122,40.412168,-79.878663,"Census Tract 5140, Allegheny County, Pennsylvania",43500,1093,156,4.6,2.53,2.24,0,0,3.5,0.8,10.2,10.8,2.6,19.4,52.7,0.5,12.1,48.1,34.1,4.4,0.7,32.2,67.8,20199,32398
6498,6077001400,6,77,1400,4425,37.985406,-121.298315,"Census Tract 14, San Joaquin County, California",181300,1971,267,4.6,2.54,2.48,0,2.6,5,1.7,9.3,11.4,36.7,18.8,14.5,11.8,11.4,33.1,37.5,5.3,0.8,51.4,48.6,35682,46885
508,6013333101,6,13,333101,4091,37.96337,-121.972151,"Census Tract 3331.01, Contra Costa County, California",470300,1542,29,6.1,2.77,2.31,2.9,2.1,5.6,13.6,26.2,23.9,22.3,3.3,0,0,2.1,22,53.4,20,2.5,78.5,21.5,78309,93716
10327,42091207800,42,91,207800,6464,40.395813,-75.502211,"Census Tract 2078, Montgomery County, Pennsylvania",291900,2454,100,7,2.62,3.27,13.3,9.3,13.6,11,20,8.9,13.3,0.9,9.6,0,0,18.8,45.1,32.8,3.3,91.6,8.4,83192,100326
3643,6047000902,6,47,902,8419,37.327811,-120.540549,"Census Tract 9.02, Merced County, California",205000,2587,382,6,3.41,4.3,21.1,12.3,11.6,14.7,18.9,6.1,6.8,5.5,3,2,4.7,13.4,46.3,20.2,13.3,77.7,22.3,59107,84716
10032,42079217900,42,79,217900,4589,40.961229,-75.996817,"Census Tract 2179, Luzerne County, Pennsylvania",97800,2030,264,5.7,2.55,2.45,0.3,1.7,1.6,2.2,7.5,13.3,13.8,17,42.5,0,8.5,29.9,47.1,12.5,2,53.7,46.3,33694,38515
4457,6061021109,6,61,21109,5012,38.780189,-121.215226,"Census Tract 211.09, Placer County, California",523500,1843,70,7.2,3,1.76,7.9,28.2,36,19.6,2.9,0.5,3.4,1,0.5,0.5,7.7,9.2,23.9,46.4,12.3,76,24,103618,109298
7051,6085504314,6,85,504314,4753,37.401653,-121.855152,"Census Tract 5043.14, Santa Clara County, California",614600,1340,30,6.5,3.32,4.42,0,0,5.1,5.8,44.6,39.4,5,0,0,0,0.5,2.1,38.3,50.2,8.9,82.1,17.9,89205,104761
680,6017031100,6,17,31100,5462,38.741089,-120.783485,"Census Tract 311, El Dorado County, California",354300,2453,214,5.2,2.64,2.39,1.3,12.8,10,22.2,14.9,8.4,14.7,5.6,10.1,1.3,12.1,30.1,43,11.7,1.7,63.1,36.9,59178,73869
9290,42045400801,42,45,400801,2010,39.952957,-75.27268,"Census Tract 4008.01, Delaware County, Pennsylvania",138400,1314,354,3.9,3.48,1.94,0,0,0.6,0.6,6.8,14.5,67.7,5.7,4,1,45.7,47.5,3.4,1.6,0.8,6.6,93.4,41842,45903
1988,6037242100,6,37,242100,2714,33.945707,-118.233773,"Census Tract 2421, Los Angeles County, California",,720,21,3.3,,3.63,0,0,2.1,3.3,23.1,14.9,14.3,9.2,33.2,41.7,13.9,24.3,13.3,6.4,0.4,0,100,11148,18244
299,6001443002,6,1,443002,5918,37.516438,-121.960506,"Census Tract 4430.02, Alameda County, California",509400,1845,73,5.5,2.95,3.58,1.2,3.1,2.8,9.8,36.7,17.3,26.7,0.9,1.5,0,0.5,21.1,61.8,16.6,0,78.3,21.7,91250,95396
3541,6041101100,6,41,101100,2569,38.116433,-122.524981,"Census Tract 1011, Marin County, California",,1041,57,7.7,3,2.34,7.7,10,7.2,13.3,48,3,4.5,2.8,3.6,0,2.6,16.4,27.1,36.4,17.5,90.4,9.6,133750,185543
1960,6037239501,6,37,239501,3454,33.972802,-118.262523,"Census Tract 2395.01, Los Angeles County, California",363300,975,137,4.4,3.98,4.08,1.6,3.7,0,3.1,0.9,8.5,21.6,25.4,35.1,17.2,19.2,24.8,29.9,7.1,1.7,35.4,64.6,31090,41590
8618,42011011702,42,11,11702,4585,40.235242,-75.979106,"Census Tract 117.02, Berks County, Pennsylvania",271500,1730,100,6.8,2.94,1.82,1.3,9.8,24.7,20.2,14.6,6.4,7.5,5.1,10.3,0,5.9,17.8,40.6,28.4,7.2,89.7,10.3,87667,98778
5546,6071008708,6,71,8708,4352,34.014104,-117.030998,"Census Tract 87.08, San Bernardino County, California",249500,1457,68,5.8,2.96,3.08,5.6,10.9,19.1,9.7,13.3,11.1,21.4,8.2,0.6,0,0,30.1,41,27.2,1.8,83.7,16.3,75496,87132
1154,6033000701,6,33,701,4343,38.973212,-122.650666,"Census Tract 7.01, Lake County, California",211900,2697,627,4.3,2.09,1.76,6.8,5.7,17.8,13.1,16.5,18.5,10.1,8.6,2.9,2,31.1,30,31.6,2.9,2.3,58.3,41.7,28902,38943
6705,6081602300,6,81,602300,3753,37.650231,-122.422994,"Census Tract 6023, San Mateo County, California",607500,1200,0,5.4,3.51,2.73,0,9,2.8,6.8,4.3,13.8,25.4,27.3,10.7,5.8,10.3,15,45.8,19.5,3.6,66.7,33.3,80060,80807
921,6023010600,6,23,10600,1798,40.766586,-124.077746,"Census Tract 106, Humboldt County, California",450400,873,84,5.8,2.58,1.66,1.4,5.5,14.2,15,12.3,15,14.8,10.5,11.3,0.3,11.1,24.9,45.5,13.9,4.4,78.3,21.7,59875,73316
498,6013324001,6,13,324001,4615,37.936251,-122.056001,"Census Tract 3240.01, Contra Costa County, California",400500,2833,148,3.3,2.29,1.6,7.4,8,22.4,19.6,10.2,15.1,13.1,3.3,0.8,15.2,37.5,33.4,11.5,1.9,0.6,18.2,81.8,55478,69688
2493,6037433307,6,37,433307,3421,34.068061,-118.006985,"Census Tract 4333.07, Los Angeles County, California",361400,782,40,5.1,3.5,4.58,3.6,0,8.1,41.3,9,17.9,10.4,7.7,2.2,3.5,5.5,32.7,39.3,19.1,0,56.7,43.3,56182,64250
11256,42133022920,42,133,22920,4228,39.893992,-76.643723,"Census Tract 229.20, York County, Pennsylvania",193600,1661,70,6.8,2.52,2.18,7.9,5.6,21.5,14.3,17.3,14.9,11.2,2.2,4.9,0,8.2,14.3,59.8,16,1.7,88.4,11.6,70742,88443
5144,6067008117,6,67,8117,2084,38.665272,-121.319248,"Census Tract 81.17, Sacramento County, California",242900,849,0,5.4,2.22,3.09,1.2,1.3,0,3.3,4.4,29,60.9,0,0,0,1.5,5.4,85,6.9,1.1,72.4,27.6,52533,65211
4131,6059074110,6,59,74110,3843,33.709824,-117.900525,"Census Tract 741.10, Orange County, California",487300,985,0,6.2,4.03,6.78,0,0,1.4,8.5,76,8.2,5.8,0,0,1.6,0.8,1.9,35,49.8,10.8,79.8,20.2,85759,96850
3093,6037576602,6,37,576602,3995,33.765791,-118.171352,"Census Tract 5766.02, Los Angeles County, California",383400,2974,418,3.6,1.37,1.54,0,4.8,0.5,6.5,18,18.1,13.4,7.9,30.7,10.9,48.7,31.9,7,1.5,0,19.1,80.9,53783,68267
7880,6111003201,6,111,3201,4577,34.203731,-119.172538,"Census Tract 32.01, Ventura County, California",268200,827,24,4.3,4.39,4.13,1.5,8.3,4.4,3.5,6.4,9.4,21.5,33.1,11.9,2.3,25,29.7,38.5,3.6,0.8,28.4,71.6,25613,41683
10941,42111021800,42,111,21800,3584,39.932125,-79.155526,"Census Tract 218, Somerset County, Pennsylvania",85900,1678,243,6.1,2.52,2.25,1.6,4.5,11.4,8.5,14.5,9.6,10.1,7.2,32.6,1,6.3,24.9,46.8,18.3,2.7,85.1,14.9,43792,51791
4676,6065042618,6,65,42618,8283,33.818309,-117.220173,"Census Tract 426.18, Riverside County, California",175000,2010,115,5.3,4.83,3.38,14.3,8.9,37.3,31.4,6.9,1.2,0,0,0,0,0,24.1,52.4,19.2,4.3,76.4,23.6,54402,58168
4791,6065043703,6,65,43703,2585,33.753647,-116.899922,"Census Tract 437.03, Riverside County, California",126000,1060,131,5.5,2.43,4.4,1.6,1.4,9.3,35,41.1,2.7,4.4,1.1,3.2,0.6,5.8,46.3,35.9,11.4,0,78.4,21.6,44842,53236
7294,6085512604,6,85,512604,4505,37.016276,-121.568113,"Census Tract 5126.04, Santa Clara County, California",247000,1133,21,4.8,2.91,3.98,10.2,13.9,13.6,4.5,28.7,11.2,2.3,0,15.6,1.9,3.2,44.6,31.2,19.1,0.1,38.6,61.4,34038,53302
9108,42033330700,42,33,330700,2306,41.115178,-78.225309,"Census Tract 3307, Clearfield County, Pennsylvania",90200,1562,803,5.9,2.62,2.24,1.7,3.5,17.9,12,19,5.7,8.8,6.6,25,1.2,6.9,19.1,50.6,17.1,5.1,86.4,13.6,43274,50074
2642,6037501503,6,37,501503,5016,33.985779,-118.037253,"Census Tract 5015.03, Los Angeles County, California",629900,2071,206,4,3.36,2.33,0,0,0,18.1,10.8,16.9,12.7,5,36.6,11.9,30.5,36.5,13.8,6.7,0.6,20.4,79.6,55398,63150
1936,6037237101,6,37,237101,3705,33.984463,-118.291406,"Census Tract 2371.01, Los Angeles County, California",312100,1234,100,4.2,4.19,3.42,3.3,2.1,7.6,1,4.9,11.6,7,17.6,45,2.1,28.1,34.4,24.4,9.4,1.6,32.5,67.5,32813,41213
9894,42077005705,42,77,5705,5527,40.636585,-75.500584,"Census Tract 57.05, Lehigh County, Pennsylvania",230700,2342,111,6,2.63,2.17,3.8,12.4,21.5,27.7,11.6,10.7,4.1,2.5,5.7,0,11.2,21.2,46.1,20,1.5,63.1,36.9,66097,78346
1579,6037189800,6,37,189800,4021,34.098088,-118.358954,"Census Tract 1898, Los Angeles County, California",715400,2527,316,3.5,1.98,1.57,1.4,1,2.6,8,12,22.2,20.6,6.8,25.5,8.2,46.9,29.2,8.7,4.7,2.3,28.8,71.2,53602,75580
5428,6071002902,6,71,2902,6584,34.103457,-117.423117,"Census Tract 29.02, San Bernardino County, California",193600,1821,103,4.8,4.32,2.87,1.3,0,8.7,19.2,23.4,22.7,22.7,1.5,0.4,0.9,16.1,31.5,38.1,12.6,0.8,55.4,44.6,42361,52184
2626,6037500202,6,37,500202,4935,33.956664,-117.998897,"Census Tract 5002.02, Los Angeles County, California",913800,1635,150,7.4,3.25,2.48,0.7,2.5,5.3,4.4,18.5,32.1,29.2,5,2.3,4.2,4.3,9.2,30.3,29.7,22.3,88.8,11.2,134669,169904
678,6017030902,6,17,30902,4687,38.718463,-120.895569,"Census Tract 309.02, El Dorado County, California",506000,1932,113,6.5,2.71,2.53,6.4,13.1,13.8,25.7,22.5,12,4.8,0.8,1,0.9,1.9,16.5,51.4,23.9,5.4,81,19,79631,96580
1574,6037189400,6,37,189400,3448,34.118227,-118.321135,"Census Tract 1894, Los Angeles County, California",,2065,203,4.6,2.02,1.54,0,0,0.8,3.7,1.7,16.6,17.9,8.5,50.8,3.7,25.5,41.1,20.4,8.9,0.4,45.2,54.8,93409,139541
4876,6065045209,6,65,45209,5441,33.721971,-116.238212,"Census Tract 452.09, Riverside County, California",179600,1771,171,4.6,4.06,2.94,4.6,8.8,17.1,28.6,20.1,13.4,4.7,0.6,2.2,3.4,20.3,30.9,24.4,19.3,1.8,38.9,61.1,36721,44062
626,6013379000,6,13,379000,6117,37.928044,-122.355018,"Census Tract 3790, Contra Costa County, California",270100,2137,413,4.3,2.93,3.4,0,0.1,2.2,2.1,10.2,18,31.8,19.7,15.9,0.7,11.3,55.7,24.5,7.7,0,39.3,60.7,33226,41510
5318,6071000605,6,71,605,5274,34.015508,-117.689213,"Census Tract 6.05, San Bernardino County, California",269200,1252,158,4.9,4.35,3.34,2,1.8,8.2,12,8.7,10.9,13.5,16.3,26.6,3.3,22.4,25.1,35.2,7.8,6.2,55.8,44.2,38980,48030
8222,42003419000,42,3,419000,2921,40.544942,-79.833303,"Census Tract 4190, Allegheny County, Pennsylvania",106500,1649,174,5.4,1.82,2.12,2.1,6.7,6.7,17.6,11.5,11.2,17.6,10.6,16.1,0,7.8,46.6,40.6,4.9,0,75.4,24.6,40286,64838
5670,6073001100,6,73,1100,3098,32.763529,-117.132833,"Census Tract 11, San Diego County, California",313300,1756,154,3.9,1.69,2.05,1.5,2.5,5.9,9.6,30.5,8,14.5,6,21.5,1.9,45.8,43.7,7.9,0,0.7,28,72,44075,59941
4013,6059052411,6,59,52411,5182,33.624288,-117.703181,"Census Tract 524.11, Orange County, California",536800,1391,72,6,3.04,4.6,0,0.9,0.7,5,42.6,46.4,1.7,2.7,0,0,1.9,15,46.8,28.3,8.1,79,21,78191,109727
4499,6061023800,6,61,23800,3257,38.874789,-121.264856,"Census Tract 238, Placer County, California",418100,1896,93,5.3,1.62,2.06,36.2,58.9,3.6,0,1.3,0,0,0,0,0,3.1,69.7,23.8,3.4,0,86.9,13.1,60045,70608
9872,42077001900,42,77,1900,4459,40.607962,-75.492332,"Census Tract 19, Lehigh County, Pennsylvania",149300,2022,211,5.3,2.81,2.2,0,0.6,2.5,7.5,16.7,19.4,20.1,3.7,29.5,5,30.1,12.5,32.5,14.3,5.6,43.1,56.9,30096,42235
1778,6037212501,6,37,212501,2165,34.056111,-118.305246,"Census Tract 2125.01, Los Angeles County, California",,937,88,2.1,,2.4,0,8.8,1.5,13.6,12.1,2.8,8.1,7.4,45.9,40.9,36.9,18.9,3.3,0,0,0,100,32138,43972
2275,6037402403,6,37,402403,5381,34.052914,-117.809065,"Census Tract 4024.03, Los Angeles County, California",214500,1101,116,5.4,3.54,4.86,4.4,5.1,10.4,4.5,23.5,19.3,31.1,1.6,0,2.1,3.3,27.1,39.4,27.6,0.5,79.8,20.2,51760,53161
165,6001428200,6,1,428200,6259,37.755936,-122.241445,"Census Tract 4282, Alameda County, California",646000,2616,111,5.4,2.81,2.37,0.6,0,0,3.8,10.7,19.9,19,6.1,39.9,4.4,11.6,28.7,41.4,10.7,3.2,59.9,40.1,90996,104798
5907,6073010014,6,73,10014,17679,32.58031,-116.998563,"Census Tract 100.14, San Diego County, California",391400,3682,115,5.8,3.78,3,11.7,76.8,10.7,0.7,0,0,0,0,0,8.4,4.9,18.8,17.7,32.3,17.8,67.4,32.6,83017,86795
1189,6037104108,6,37,104108,5256,34.272717,-118.398668,"Census Tract 1041.08, Los Angeles County, California",350000,1344,96,5,4.66,3.58,6,11.3,4.4,22,17,16.6,19.5,3.3,0,6,15.4,33.6,32.1,10.4,2.5,37.6,62.4,42143,50424
5071,6067006701,6,67,6701,8370,38.648339,-121.458948,"Census Tract 67.01, Sacramento County, California",202500,2642,154,5.2,3.91,3.07,3.4,5.1,22.8,32.3,21.8,7,4.4,2.8,0.5,0.5,10,20.3,50.9,17.5,0.8,46.5,53.5,46567,53542
1369,6037124204,6,37,124204,3071,34.174,-118.374554,"Census Tract 1242.04, Los Angeles County, California",459100,1018,65,3.4,4.11,3.21,0,0,2.7,9.7,20.3,16.5,15.1,5.8,29.9,12.7,33.4,36.9,9.3,3.5,4.1,13,87,31530,47231
4946,6065051400,6,65,51400,6956,33.779859,-116.292565,"Census Tract 514, Riverside County, California",398100,5157,1271,5.2,1.72,1.37,0.4,45.9,50.6,1.5,0,0.6,0,0.3,0.8,0.7,0.7,65.5,31.2,1.8,0,92.6,7.4,61572,79383
2130,6037294520,6,37,294520,3564,33.786436,-118.265963,"Census Tract 2945.20, Los Angeles County, California",328800,946,8,4.2,3.69,4.39,1.1,1.5,7.3,6.8,20.5,0.8,12.4,12.6,37.1,3.6,24,44.6,20.7,7.1,0,26.7,73.3,42083,48639
8287,42003462100,42,3,462100,2627,40.482704,-80.075264,"Census Tract 4621, Allegheny County, Pennsylvania",77000,1409,116,5.4,2.25,2.1,5.6,0.9,1,2.6,9.3,16,11.2,13.1,40.3,7,8.9,40.5,33.7,7.2,2.7,64.3,35.7,37411,45724
9966,42079211304,42,79,211304,2049,41.336364,-76.091113,"Census Tract 2113.04, Luzerne County, Pennsylvania",151000,920,105,5.9,2.63,3.21,2.2,1.5,23,15.8,22.5,5.4,1.6,2.7,25.2,1.6,4.1,29.9,53.2,9.9,1.3,90.4,9.6,60475,66908
2573,6037480600,6,37,480600,7863,34.119514,-118.152971,"Census Tract 4806, Los Angeles County, California",844900,3595,337,4,2.48,1.99,0.5,2.3,1.8,5.9,12.5,15.5,19,14.4,28.1,2.8,37.9,39.1,10,7.9,2.3,30.1,69.9,70402,98110
10662,42101020300,42,101,20300,2769,40.012103,-75.148984,"Census Tract 203, Philadelphia County, Pennsylvania",54100,1338,302,6.1,3.09,2.32,1,0,5,0.8,3.9,3.9,10.3,18.8,56.3,3.1,10.9,18.1,38.6,21.5,7.7,51.2,48.8,26773,28563
2445,6037430400,6,37,430400,4424,34.15799,-118.02608,"Census Tract 4304, Los Angeles County, California",848700,1511,13,6.7,3.15,3.83,1.5,3.4,6.9,8.4,3.4,8.6,40.8,20.1,6.8,0,2.6,7.7,51.5,27.8,10.4,84.4,15.6,125795,153503
1485,6037139001,6,37,139001,4767,34.174696,-118.511592,"Census Tract 1390.01, Los Angeles County, California",535100,2206,261,4.9,2.22,2.4,0,0,1.1,6,18.5,20.6,29.5,23.9,0.4,2.1,17.5,33.6,36.2,9.6,1,46.8,53.2,68825,80252
7198,6085509404,6,85,509404,6076,37.401435,-122.103922,"Census Tract 5094.04, Santa Clara County, California",572700,2727,14,3.8,1.99,2.85,0.7,8.9,27.2,10.4,32,14,2.9,1.1,2.9,2,32,42,21.2,2.4,0.4,35.3,64.7,101632,107402
1767,6037212101,6,37,212101,2507,34.064103,-118.29477,"Census Tract 2121.01, Los Angeles County, California",429200,1300,102,2.5,1.71,1.94,8.8,4.8,40,13.9,6.8,1.1,4.9,3.5,16.2,28.2,35,32.5,4.3,0,0,12.9,87.1,37470,49362
10963,42117950700,42,117,950700,5251,41.727817,-77.179812,"Census Tract 9507, Tioga County, Pennsylvania",139900,2550,197,6.1,2.28,1.94,2.6,1.8,14.6,17.2,16.9,9.7,5.1,1.9,30.1,6,8.2,13.8,53.8,13.9,4.2,79.6,20.4,46843,57874
